Price,Close,High,Low,Open,Volume
Ticker,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO
Date,,,,,
2023-03-07,7364.7001953125,7370.2998046875,7302.89990234375,7312.0,771100
2023-03-08,7307.7998046875,7351.2998046875,7288.7001953125,7347.7001953125,713300
2023-03-09,7311.10009765625,7328.5,7289.89990234375,7292.2001953125,619000
2023-03-10,7144.7001953125,7290.39990234375,7134.5,7289.10009765625,721100
2023-03-13,7108.7998046875,7151.39990234375,7071.89990234375,7151.0,673800
2023-03-14,7008.89990234375,7094.5,6950.60009765625,7093.7001953125,1068800
2023-03-15,7068.89990234375,7068.89990234375,7019.2998046875,7027.39990234375,851100
2023-03-16,6965.5,7026.7001953125,6911.10009765625,7020.10009765625,1216300
2023-03-17,6994.7998046875,6996.5,6954.2001953125,6968.10009765625,1419200
2023-03-20,6898.5,6994.2998046875,6895.0,6994.2998046875,669800
2023-03-21,6955.39990234375,6991.89990234375,6918.7001953125,6919.60009765625,638800
2023-03-22,7015.60009765625,7032.0,6964.89990234375,6964.89990234375,749100
2023-03-23,6968.60009765625,6999.10009765625,6950.2998046875,6999.10009765625,710000
2023-03-24,6955.2001953125,6961.0,6923.2001953125,6961.0,581000
2023-03-27,6962.0,6989.2998046875,6959.89990234375,6965.7998046875,524000
2023-03-28,7034.10009765625,7047.39990234375,6973.39990234375,6975.10009765625,969900
2023-03-29,7050.2998046875,7052.2998046875,7011.2998046875,7034.2998046875,761600
2023-03-30,7122.2998046875,7127.2001953125,7072.0,7075.89990234375,792500
2023-03-31,7177.7998046875,7183.10009765625,7142.60009765625,7142.60009765625,835800
2023-04-03,7223.0,7246.10009765625,7187.39990234375,7190.7998046875,691800
2023-04-04,7236.0,7239.0,7211.5,7214.10009765625,723600
2023-04-05,7237.2001953125,7262.10009765625,7218.2998046875,7219.10009765625,723300
2023-04-06,7219.0,7245.2998046875,7199.7001953125,7234.10009765625,666300
2023-04-11,7309.89990234375,7322.39990234375,7235.10009765625,7235.10009765625,674900
2023-04-12,7343.89990234375,7370.10009765625,7330.60009765625,7330.60009765625,717000
2023-04-13,7324.10009765625,7345.89990234375,7312.7998046875,7339.89990234375,653300
2023-04-14,7361.60009765625,7363.5,7313.7001953125,7324.2998046875,562000
2023-04-17,7381.5,7391.2001953125,7361.60009765625,7361.7998046875,650100
2023-04-18,7360.2001953125,7379.7998046875,7341.7998046875,7379.7998046875,780300
2023-04-19,7365.5,7374.39990234375,7356.0,7369.0,604900
